id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","DailyObjects My Life My Rules Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-my-life-my-rules-case-for-iphone-7/p-mp000000000591003","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects My Life My Rules Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects My Life My Rules Case for iPhone 7","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise Love Apple Decal for MacBook 15 Retina","","24-05-2017 03:19","","799","699","-12%","","Computer Parts","tatacliq.com","","https://www.tatacliq.com/macmerise-love-apple-decal-for-macbook-15-retina/p-mp000000000805969","The Macmerise MCD15RMI0050 Love Apple Decal is designed for the MacBook 15-inch Retina. Its unique Air Release technology ensures that it does not leave adhesive residue when taken off. Constructed from premium-grade vinyl, this decal is built to last for years. Compatible with MacBook 15 Inch Retina. Zero Bubbles and Zero Residue on Removal. Made from Matte Finish Vinyl. Self-adhesive","","","","Macmerise Love Apple Decal for MacBook 15' Retina","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'0', u'Warranty Description': u'1 Year', u'Performance Features': u'Razor Sharp Color Print Technology', u'Operating System': u'-', u'In the Box': u'Macmerise Love Apple Decal for MacBook 15 Retina', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0', u'Additional Features': u'Air Release Technology', u'Type': u'Decal'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects One Direction Minions Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-one-direction-minions-case-for-iphone-7/p-mp000000000591582","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects One Direction Minions Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects One Direction Minions Case for iPhone 7","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise Deadpool Stance Sublime Case for HTC One M9 Plus","","24-05-2017 03:19","","599","499","-16%","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-deadpool-stance-sublime-case-for-htc-one-m9-plus/p-mp000000000806814","The Macmerise HTC9PSMM0296 Deadpool Stance Sublime Case protects your HTC One M9 Plus from daily wear and tear and gives easy access to all media ports. This snap-on case has a hard shell construction for durability. Its anti-slip grip prevents slippage and ensures complete safety of your smartphone. Made with advanced trans-mat thermal transfer technology, this stylish case has razor-sharp prints that exude superior colour. Compatible with HTC One M9 Plus. Made with Sublimation Transfer Method. Hard Shell Polycarbonate Construction. Matte Finish Gives a Premium Look","","","","Macmerise Deadpool Stance Sublime Case for HTC One M9 Plus","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'0', u'Warranty Description': u'1 Year', u'Suitable for': u'Smart phone make and model', u'Case Or Cover': u'Case', u'In the Box': u'Macmerise Deadpool Stance Sublime Case for HTC One M9 Plus', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise Comic Ironman Pro Case for Samsung S6 Edge","","24-05-2017 03:19","","899","899","","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-comic-ironman-pro-case-for-samsung-s6-edge/p-mp000000000094030","The Macmerise SMC6EPMM0068 Pro Case for Samsung S6 Edge features a hardshell construction that is stylish and protective. It provides a comfortable grip of your smartphone. Built with trans-mat thermal transfer technology, this Samsung S6 Edge case has attractive graphics that last for a long time. Its matte finish and soft-touch exterior adds a distinctive appeal to your device. Suitable for Samsung S6 Edge. Razor Sharp Prints for Ultra-Superior Quality. Hard Shell Construction with Anti Slip Grip. Exemplifies Sheer class and Elegance","","","","Macmerise Comic Ironman Pro Case for Samsung S6 Edge","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'14.3', u'Warranty Description': u'-', u'Weight': u'100', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'7.4', u'Product Depth (cm)': u'0.5'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Dyymd Ryyyt Case for iPhone 7+","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-dyymd-ryyyt-case-for-iphone-7/p-mp000000000592390","Customize your Apple iPhone 7 plus by using this ergonomically designed DailyObjects Dyymd Ryyyt Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Dyymd Ryyyt Case for iPhone 7+","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Voice Of Lights Case for iPhone 7+","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-voice-of-lights-case-for-iphone-7/p-mp000000000590952","Customize your Apple iPhone 7 plus by using this ergonomically designed DailyObjects Voice Of Lights Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Voice Of Lights Case for iPhone 7+","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Joker Terrifying Smirk Case for iPhone 7+","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-joker-terrifying-smirk-case-for-iphone-7/p-mp000000000591638","Customize your Apple iPhone 7 plus by using this ergonomically designed DailyObjects Joker Terrifying Smirk Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Joker Terrifying Smirk Case for iPhone 7+","DailyObjects","",           "","Red","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Red', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Ornate Elephant Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-ornate-elephant-case-for-iphone-7/p-mp000000000591630","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects Ornate Elephant Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Ornate Elephant Case for iPhone 7","DailyObjects","",           "","Black","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Eye Got Blue Case for iPhone 7+","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-eye-got-blue-case-for-iphone-7/p-mp000000000591176","Customize your Apple iPhone 7 plus by using this ergonomically designed DailyObjects Eye Got Blue Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Eye Got Blue Case for iPhone 7+","DailyObjects","",           "","Blue","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Blue', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Camera Case for iPhone 7+","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-camera-case-for-iphone-7/p-mp000000000592334","Customize your Apple iPhone 7 plus by using this ergonomically designed DailyObjects Camera Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Camera Case for iPhone 7+","DailyObjects","",           "","Black","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Dyne Wyth Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-dyne-wyth-case-for-iphone-7/p-mp000000000591270","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects Dyne Wyth Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Dyne Wyth Case for iPhone 7","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Love Of A Flower Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-love-of-a-flower-case-for-iphone-7/p-mp000000000591601","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects Love Of A Flower Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Love Of A Flower Case for iPhone 7","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Isyhyrtt Dyymyndd Spyyre Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-isyhyrtt-dyymyndd-spyyre-case-for-iphone-7/p-mp000000000591570","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects Isyhyrtt Dyymyndd Spyyre Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Isyhyrtt Dyymyndd Spyyre Case for iPhone 7","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Bronze Spots Case for iPhone 7+","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-bronze-spots-case-for-iphone-7/p-mp000000000592311","Customize your Apple iPhone 7 plus by using this ergonomically designed DailyObjects Bronze Spots Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Bronze Spots Case for iPhone 7+","DailyObjects","",           "","White","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'White', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Discover Your Own Paradise Case for iPhone 7+","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-discover-your-own-paradise-case-for-iphone-7/p-mp000000000592299","Customize your Apple iPhone 7 plus by using this ergonomically designed DailyObjects Discover Your Own Paradise Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Discover Your Own Paradise Case for iPhone 7+","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Buena Madera Case for iPhone 7+","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-buena-madera-case-for-iphone-7/p-mp000000000592331","Customize your Apple iPhone 7 plus by using this ergonomically designed DailyObjects Buena Madera Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Buena Madera Case for iPhone 7+","DailyObjects","",           "","Multi","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Stuffcool Puretuff Tempered Glass for Samsung Galaxy A5","","24-05-2017 03:19","","899","279","-68%","","Accessories","tatacliq.com","","https://www.tatacliq.com/stuffcool-puretuff-tempered-glass-for-samsung-galaxy-a5/p-mp000000000118458","Made of high-quality tempered glass, the Stuffcool Puretuff Tempered Samsung A5 Scratch Guard delivers optimum protection for your smartphone. Its clear design enables you to easily view your screen. This 2H hardness screen guard safeguards your display against scratches, perspiration, accidental drops and finger marks. It ensures a bubble-free installation. Suitable for Samsung Galaxy A5. 2H Hardness hard Coating. Protects from scratches. Precision cut covering the screen","","","","Stuffcool Puretuff Tempered Glass for Samsung Galaxy A5","Stuffcool","",           "","Clear","","{u'Product Height (cm)': u'0', u'Warranty Description': u'-', u'Suitable for': u'Smart phone make and model', u'In the Box': u'Main Unit', u'Color Family': u'Clear', u'Warranty Summary': u'-', u'Unique Thing': u'Samsung Galaxy A5', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Kaspersky Server Small Office Security (10 PC/1 File Server)","","24-05-2017 03:19","","6053","5264","-13%","","Computer Parts","tatacliq.com","","https://www.tatacliq.com/kaspersky-server-small-office-security-10-pc-1-file-server/p-mp000000000757985","The Kaspersky 10 PC 1 File Server Office Security Software protects your devices from malware and virus attacks thereby securing important data and files saved on the device. This antivirus and security software can be used for computers, laptops, and smartphones. In addition, it can be used by 10 users. 1 Year Subscription Validity. Number of PCs: 11. Malware Spam Protection. Antivirus Protection","","","","Kaspersky Server Small Office Security (10 PC/1 File Server)","Kaspersky","",           "","-","","{u'Product Height (cm)': u'0', u'Warranty Description': u'1 Year', u'Performance Features': u'Real-Time Protection Against Viruses, Spyware, Trojans and More', u'Operating System': u'Windows 2000, XP, Vista, Windows 7', u'Color Family': u'-', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0', u'Additional Features': u'Feature Data Encryption', u'Type': u'Total Security'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Amzer Pudding TPU Case for Vivo Y51L, Vivo Y51 (Black)","","24-05-2017 03:19","","499","499","","","Accessories","tatacliq.com","","https://www.tatacliq.com/amzer-pudding-tpu-case-for-vivo-y51l-vivo-y51-black/p-mp000000000751350","The Amzer AMZ98471 Case protects your phone from bumps, scratches, and accidental impact. Made from high-quality TPU, this case ensures utmost durability. Moreover, the precise cut-outs let you plug your charger, headset, or cable without removing the case. This case is designed for Vivo Y51L/Vivo Y51. Compatible with Vivo Y51L, Vivo Y51. Features Custom cut-outs to fit. Highly elastic and highly resistant. Precise cut-outs","","","","Amzer Pudding TPU Case for Vivo Y51L, Vivo Y51 (Black)","AMZER","",           "","Black","","{u'Product Height (cm)': u'0', u'Warranty Description': u'1 Year', u'Suitable for': u'Smart phone make and model', u'Case Or Cover': u'Case', u'In the Box': u'Main Unit', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Micromax Nitro 2 E311 Dual Sim 8GB (White)","","24-05-2017 03:19","","12249","12249","","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/micromax-nitro-2-e311-dual-sim-8-gb-white/p-mp000000000102491","Play games, browse videos or enjoy your favourite music in perfect clarity with the Micromax E311 3G Mobile Phone. This big-screen phone offers high-resolution images and HD-quality videos. Equipped with a powerful processor, this stylish smartphone makes your multitasking easy. Its rear camera with CMOs sensor allows you to capture clear picture even in low light conditions. 2 GB RAM with Expandable memory upto 32 GB. 720 x 1280 pixels Display Resolution. 13 MP Primary Camera and 5 MP Secondary Camera. Upto 9 hours talk time","","","","Micromax Nitro 2 E311 Dual Sim 8GB (White)","Micromax","",           "","White","","{u'Warranty Description': u'-', u'Performance Features': u'Octa-core 1.4 GHz Cortex-A7 Processor with Mediatek MT6592 Chipset', u'Flash': u'Dual LED Flash', u'In the Box': u'Handset, Charger, USB Cable, Earphone, User Manual and Warranty Card', u'Memory': u'2 GB', u'Product Width (cm)': u'7.21', u'Camera Features': u'Front', u'Display Features': u'IPS LCD capacitive touchscreen with 720 x 1280 pixels Display Resolution', u'Product Height (cm)': u'14.3', u'Operating System': u'android 4.4 kitkat', u'RAM': u'2 GB', u'Color Family': u'White', u'Warranty Summary': u1 Year Manufacturer's Warranty, u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'Outlook Emails, Google Search, Play Store', u'Sim Size': u'Micro', u'SIM Type': u'Dual Sim', u'Video Recording': u'720p at 30FPS', u'Unique Thing': u'Dual LED Flash', u'Operating Frequency': u'GSM - 850/900/1800/1900 MHz', u'Connectivity Features': u'Bluetooth, 3.5mm Audio Jack', u'Processor': u'1.4 GHz Cortex-A7 Octa Core', u'Weight': u'143', u'Front Camera': u'Face Detection', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.75'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Amzer Pudding TPU Case for Motorola Moto G4 (Black)","","24-05-2017 03:19","","599","599","","","Accessories","tatacliq.com","","https://www.tatacliq.com/amzer-pudding-tpu-case-for-motorola-moto-g4-black/p-mp000000000751292","The Amzer AMZ98619 Case protects your phone from bumps, scratches, and accidental impact. Made from high-quality TPU, this case ensures utmost durability. Moreover, the precise cut-outs let you plug your charger, headset, or cable without removing the case. This case is designed for Motorola Moto G4 Play XT1609 and Motorola Moto G4 Play XT1607. Compatible with Moto G4 Play XT1609, XT1607. Features Custom cut-outs to fit. Highly elastic and highly resistant. Precise cut-outs","","","","Amzer Pudding TPU Case for Motorola Moto G4 (Black)","AMZER","",           "","Black","","{u'Product Height (cm)': u'0', u'Warranty Description': u'1 Year', u'Suitable for': u'Smart phone make and model', u'Case Or Cover': u'Case', u'In the Box': u'Main Unit', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Toy Camera Real Wood Red Chestnut Case for iPhone 7 Plus","","24-05-2017 03:19","","1999","999","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/toy-camera-real-wood-red-chestnut-case-for-iphone-7-plus/p-mp000000000756114","Protect your iPhone 7 plus with this Toy Camera Real Wood Red Chestnut Case from DailyObjects. The thin, light and durable case provides utmost safety from any mechanical damages. With the 3D imaging technology, you can make a customized style statement with high resolution, vivid designs on the back. This case offers full accessibility to all ports and buttons, thus making it user friendly. Durable case protects from scratches and drops. Full Button and Port Access. Images are permanently embedded into the case. It is thin and light weight","","","","Toy Camera Real Wood Red Chestnut Case for iPhone 7 Plus","DailyObjects","",           "","Brown","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'-', u'Weight': u'0', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Cover', u'In the Box': u'Main Unit', u'Color Family': u'Brown', u'Warranty Summary': u'-', u'Unique Thing': u'Real Wood', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.1'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
