id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Lenovo Phab ZA0L0211IN Dual/4 G 16 GB Tablet (Black)","","31-05-2017 02:32","","14990","12999","-13%","","Tablets","tatacliq.com","","https://www.tatacliq.com/lenovo-phab-za0l0211in-dual-4-g-16-gb-tablet-black/p-mp000000000447044","Powered by a 1.2 GHz quad-core processor and 2 GB RAM, the Lenovo Phab New ZA0L0211IN Blk 17 cm Tablet lets you access multiple applications without experiencing a lag. It runs on the simple and intuitive Android v5.1 Lollipop OS. You can take clear pictures and videos with its 13 MP camera and view them on its 6.98-inch HD IPS Touch display. The 16 GB memory of this HD tablet can be expanded to 64 GB for hassle-free storage. 2 GB RAM & 16 GB ROM (Expandable upto 64 GB). 6.98 Inch and 1280 x 720 Pixel Display. 13 MP Rear & 5 MP Front Camera. 4250 mAh Battery (Upto 24 hrs talk time)","","","","Lenovo Phab ZA0L0211IN Dual/4 G 16 GB Tablet (Black)","Lenovo","",           "","Black","","{u'Product Height (cm)': u'18.6', u'RAM': u'2 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'-', u'Weight': u'250', u'Front Camera': u'5 MP', u'SIM Type': u'Dual Sim', u'Flash': u'Yes', u'In the Box': u'Main Unit', u'Product Depth (cm)': u'0.89', u'Video Recording': u'Yes', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'9.7', u'Performance Features': u'1.2 GHz Quad Core Processor', u'Memory': u'16 GB', u'Operating Frequency': u'GSM + LTE', u'Camera Features': u'Geo-tagging', u'Color Family': u'Black', u'Primary Camera': u'13 MP', u'Display Features': u'HD IPS display with 1280 x 720 resolution'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPad Mini Wi-Fi 32GB (Grey)","","31-05-2017 02:32","","25900","21900","-15%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ipad-mini-wi-fi-32gb-grey/p-mp000000000022242","The Apple IPad Mini ME277HN/A delivers lifelike picture when you browse, watch movies or play games. This 32 GB iPad mini with Retina Display has a built-in app store, which provides access to thousands of apps. 7.9 inch Retina Display. LED-backlit with IPS Touch screen. 5 MP Primary Camera and 1.2 MP Secondary Camera. A7 Chip, M7 Motion Coprocessor","","","","Apple iPad Mini Wi-Fi 32GB (Grey)","Apple","",           "","Grey","","{u'Warranty Description': u'1 Year', u'Performance Features': u'32 GB System Memory', u'Capacity': u'32 GB', u'In the Box': u'iPad mini with Retina display, Lightning to USB Cable, 10W USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'13.5', u'Camera Features': u'-', u'Display Features': u'Retina Display', u'Product Height (cm)': u'20', u'Front Camera Features': u'Face Detection', u'Color Family': u'Grey', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'2 Hours', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Resolution': u'2048 x 1536 at 264 pixels per inch (ppi)', u'Processor': u'A7 Chip with 64-bit Architecture and M7 Motion Coprocessor', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'308', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'5 MP', u'Product Depth (cm)': u'0.7'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple 9.7 iPad Pro Wi-Fi + Cellular 128 GB (Silver)","","31-05-2017 02:32","","73900","69900","-5%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-9-7-ipad-pro-wi-fi-cellular-128-gb-silver/p-mp000000000214813","Powered by the A9X M9 coprocessor, the Apple MLQ42HN/A iPad Pro, Silver lets you access multiple applications without experiencing a lag. This iOS 9 iPad is intuitive and versatile. You can take pictures and videos with this 12 MP iSight iPad and view them on its 9.7-inch backlit LED display. Equipped with Wi-Fi and cellular connectivity, this 128 GB iPad lets you access multimedia files and apps conveniently. 9.7 inch Screen, 1536 x 2048 pixels. Dual-core 2.16 GHz, IOS 9 Operating System. 2 GB RAM, 128 GB Storage Capacity. 12 MP iSight Rear Camera, 5 MP Front Camera","","","","Apple 9.7 iPad Pro Wi-Fi + Cellular 128 GB (Silver)","Apple","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Dual-core 2.16 GHz, Apple A9X', u'Capacity': u'128 GB', u'In the Box': u'iPad Pro, Lightning to USB Cable, USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'17', u'Camera Features': u'Front', u'Display Features': u'9.7 inch LED-Backlit Multi-Touch Display', u'Product Height (cm)': u'24', u'Front Camera Features': u'Face Detection', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi + Cellular', u'Battery life': u'Up to 9 hours of surfing the web using cellular data network', u'Sensors': u'Three-axis gyro sensor accelerometer proximity sensor digital compass ambient light sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Vide Resolution': u'720p HD video', u'Resolution': u'-', u'Processor': u'-', u'Front Camera': u'5 MP FaceTime HD Camera', u'Weight': u'444', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.6'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung Galaxy Tab 3 T2110 7-inch 8GB Tablet (White)","","31-05-2017 02:32","","19870","3974","-80%","","Tablets","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-tab-3-t2110-7-inch-8gb-tablet-white/p-mp000000000000951","Samsung T2110 Tab 3G Tablet (White) offers external storage up to 64 GB and 4000 mAh Li-Ion battery for unlimited and non-stop fun. Need more, then connect to Wi-Fi or 3G and download more with this 1.2 GHz processor. Faster response and screen transitions. 8 gb internal memory. Sized perfectly for compact usability. 1 GB RAM","","","","Samsung Galaxy Tab 3 T2110 7-inch 8GB Tablet (White)","Intex","",           "","White","","{u'Product Height (cm)': u'18.8', u'RAM': u'1 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'1', u'Weight': u'306', u'Front Camera': u'1.3 MP', u'SIM Type': u'Single Sim GSM', u'Flash': u'-', u'In the Box': u'Data Cable, Conversion Plug, Tablet, Charger, Headset', u'Product Depth (cm)': u'0.9', u'Video Recording': u'1080p Full HD', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'11.1', u'Performance Features': u'1.2 ghz dual core processor', u'Memory': u'8 GB', u'Camera Features': u'-', u'Operating Frequency': u'GSM 850/900/1800/1900/HSDPA 850/900/1900/2100', u'Unique Thing': u'Accelerometer Sensor', u'Color Family': u'White', u'Primary Camera': u'3 MP', u'Display Features': u'7 inch TFT capacitive touchscreen'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPad Air 2 Wi-Fi Cell 16 GB (Silver)","","31-05-2017 02:32","","41900","41127","-1%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ipad-air-2-wi-fi-cell-16-gb-silver/p-mp000000000005864","Enjoy multi-tasking with Apple iPad Air 2 WiFi+Cellular 16 GB (Silver). Open multiple files at the same time, thanks to the 64-bit architecture, A8X and M8 motion coprocessor. Take advantage of HD graphics display. 8MP Primary Camera and 1.2MP Secondary Camera. Home button has fingerprint identity sensor. Ambient light sensor. Fully laminated display","","","","Apple iPad Air 2 Wi-Fi Cell 16 GB (Silver)","APPLE","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'A8X chip with 64-bit architecture', u'Capacity': u'16 GB', u'In the Box': u'iPad, User Manual, USB Cable, Charger', u'Connector': u'Lightning', u'Product Width (cm)': u'17', u'Camera Features': u'Back', u'Display Features': u'Retina Display, LED Backlit, Multi-touch Display with IPS Technology', u'Product Height (cm)': u'24', u'Front Camera Features': u'Backside Illumination', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'-', u'Battery life': u'Up to 9 hours of surfing the web using cellular data network', u'Sensors': u'Three-axis gyro sensor accelerometer proximity sensor digital compass ambient light sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Resolution': u'2048 x 1536 at 264 pixels per inch (ppi)', u'Processor': u'A8 Chip with 64-bit Architecture and M8 Motion Coprocessor', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'444', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.6'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPad Pro 256 GB (Silver) Wi-Fi","","31-05-2017 02:32","","73900","65900","-10%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ipad-pro-256-gb-silver-wi-fi/p-mp000000001471404","The Apple iPad Pro is a useful device driven by a robust M9 motion coprocessor that takes care of all its processing needs. Its 256 GB memory lets you store all your multimedia files and data. Furthermore, this silver model features a convenient 9.7-inch display that provides a clear view of files, applications, and documents. iOS 9.3 Operating System. 256 GB Capacity. 12MP Rear & 5MP Front Camera. 9.7, 2048 x 1536 pixels Resolution","","","","Apple iPad Pro 256 GB (Silver) Wi-Fi","Apple","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Apple 64-bit CPU with M9 Motion Coprocessor, Apple A9X Chipset', u'Capacity': u'-', u'In the Box': u'iPad Pro, Lightning to USB Cable, USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'16.95', u'Camera Features': u'Geo-tagging', u'Display Features': u'2048 x 1536 pixels, Retina Display', u'Product Height (cm)': u'24', u'Front Camera Features': u'-', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'9 Hours per Charge', u'Sensors': u'Touch ID Three-axis gyro Accelerometer Barometer Ambient Light Sensor', u'Sim Card': u'-', u'Resolution': u'2048 x 1536 at 264 pixels per inch (ppi)', u'Processor': u'A9X chip with 64-bit architecture and Embedded M9 Coprocessor', u'Front Camera': u'5 MP FaceTime HD Camera', u'Weight': u'437', u'Bluetooth': u'Bluetooth 4.2', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.61'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPad Air 2 Wi-Fi Cellular 64GB (Gold)","","31-05-2017 02:32","","48900","44010","-10%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ipad-air-2-wi-fi-cellular-64gb-gold/p-mp000000000005867","Apple iPad Air 2 WiFi+Cellular 64 GB (Gold) has 2 GB RAM and 64 GB internal memory for multi-tasking and working on spreadsheets, documents and presentations. The Apple iPad Air 2 has built-in speakers offer clear and static-free audio. 8MP Primary Camera and 1.2 MP Secondary Camera. Home button has fingerprint identity sensor. Ambient light sensor. Fully laminated display","","","","Apple iPad Air 2 Wi-Fi Cellular 64GB (Gold)","APPLE","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'A8X chip with 64-bit architecture', u'Capacity': u'64 GB', u'In the Box': u'iPad, User Manual, USB Cable, Charger', u'Connector': u'Lightning', u'Product Width (cm)': u'17', u'Camera Features': u'Back', u'Display Features': u'Retina Display, LED Backlit, Multi-touch Display with IPS Technology', u'Product Height (cm)': u'24', u'Front Camera Features': u'Backside Illumination', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'-', u'Battery life': u'Up to 9 hours of surfing the web using cellular data network', u'Sensors': u'Three-axis gyro sensor accelerometer proximity sensor digital compass ambient light sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Resolution': u'2048 x 1536 at 264 pixels per inch (ppi)', u'Processor': u'A8 Chip with 64-bit Architecture and M8 Motion Coprocessor', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'444', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.6'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","SAMSUNG Galaxy Tab 2 SM-T815 Tablet White","","31-05-2017 02:32","","38550","38500","","","Tablets","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-tab-2-sm-t815-tablet-white/p-mp000000000000958","Get a desktop PC-like experience, with this Samsung T815 Tab S2 White. Keep all your documents safe with its fingerprint security. Remarkably slim and ultra-lightweight, this tablet flaunts a large Super AMOLED screen. GPU: ARM mali-T760 MP6. 32/64 gb internal memory. Chipset: 4x 1.9 ghz cortex-A57. 5870 mAh Battery","","","","SAMSUNG Galaxy Tab 2 SM-T815 Tablet White","SAMSUNG","",           "","White","","{u'Product Height (cm)': u'237.3', u'RAM': u'3 GB', u'Warranty Description': u'1 Year Warranty on product', u'USB Inputs': u'1', u'Weight': u'392', u'Front Camera': u'-', u'SIM Type': u'Single Sim GSM', u'Flash': u'-', u'In the Box': u'Data Cable, Conversion Plug, Tablet, Charger, Headset', u'Product Depth (cm)': u'5.6', u'Video Recording': u'-', u'Warranty Summary': u'1 Year manufacturer warranty', u'Product Width (cm)': u'169', u'Performance Features': u'1.9ghz quad +1.3 ghz processor', u'Memory': u'-', u'Camera Features': u'-', u'Operating Frequency': u'-', u'Unique Thing': u'Tablet', u'Color Family': u'White', u'Primary Camera': u'8 MP', u'Display Features': u'9.7 inch super AMOLED capacitive touchscreen with 1536 x 2048 pixels'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung Galaxy Tab 3 Neo 7-inch 8GB Tablet (Black)","","31-05-2017 02:32","","10839","6994","-35%","","Tablets","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-tab-3-neo-7-inch-8gb-tablet-black/p-mp000000000000948","With 1.2GHz Dual Core Processor, this Samsung Tab 3 Neo 7 inch Tablet Black lets you enjoy games, videos & apps. Features a great camera along with smart sharing feature, that lets you click and share pics in no time. PPI of 169 pixels per inch. 8 GB internal memory. Battery Capacity: 3600 mAh. 1 GB RAM","","","","Samsung Galaxy Tab 3 Neo 7-inch 8GB Tablet (Black)","SAMSUNG","",           "","Black","","{u'Product Height (cm)': u'19.34', u'RAM': u'1 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'-', u'Weight': u'322', u'Front Camera': u'-', u'SIM Type': u'Single Sim GSM', u'Flash': u'-', u'In the Box': u'Data Cable, Conversion Plug, Tablet, Charger, Headset', u'Product Depth (cm)': u'0.97', u'Video Recording': u'Yes', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'11.64', u'Performance Features': u'1.2 ghz dual core processor', u'Memory': u'8 GB', u'Camera Features': u'-', u'Operating Frequency': u'GSM 850/900/1800/1900/HSDPA 2100', u'Unique Thing': u'Quad Core Processor', u'Color Family': u'Black', u'Primary Camera': u'2 MP', u'Display Features': u'7 inch LCD 1024 x 600 pixels'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Micromax P650 3G Single Sim 16 GB (White)","","31-05-2017 02:32","","16999","3394","-80%","","Tablets","tatacliq.com","","https://www.tatacliq.com/micromax-p650-3g-single-sim-16-gb-white/p-mp000000000447023","Complete your office tasks conveniently even while on the go using the Micromax P650 Tablet. This IPS touchscreen tablet runs on Android v4.2.1 (Jelly Bean) operating system to deliver a flawless performance. This 8-inch device is equipped with a 5 MP camera to capture bright pictures anytime. Engineered with 1 GB RAM and 16 GB memory, it offers smooth operation and sufficient storage for your media files. 1 GB RAM and 16 GB ROM (Expandable upto 32 GB). Screen Size: 7 inches and 1024x 768 pixels. 5 MP Rear & 2 MP Front Camera. 4800 mAh Battery (Upto 10 hours of talktime)","","","","Micromax P650 3G Single Sim 16 GB (White)","Micromax","",           "","White","","{u'Product Height (cm)': u'20.4', u'RAM': u'1 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'Yes', u'Weight': u'335', u'Front Camera': u'2 MP', u'SIM Type': u'Single SIM', u'Flash': u'No', u'In the Box': u'Handset, User Guide, USB Cable, Charger, Warranty Card, Battery', u'Product Depth (cm)': u'0.96', u'Video Recording': u'30 FPS', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'15.4', u'Performance Features': u'1.2 GHz Quad Core Processor', u'Memory': u'16 GB', u'Operating Frequency': u'gsm 900 / 1800 / wcdma 2100', u'Camera Features': u'Geo-tagging', u'Color Family': u'White', u'Primary Camera': u'5 MP', u'Display Features': u'1024 x 768 pixels, IPS Display'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Croma CRXT1131 Tablet Black","","31-05-2017 02:32","","12500","3750","-70%","","Tablets","tatacliq.com","","https://www.tatacliq.com/croma-3g-tab-19-9cm-crxt1131new-blk/p-mp000000000001083","Boasting a 7.85 HD IPS display, the black Android Croma CRXT1131 tablet offers a high-quality viewing experience. It is powered by a 1.3 GHz processor and 1 GB RAM. Stay connected using its 3G and Wi-Fi connectivity. 3G & Wi-Fi connectivity. MicroSD memory card slot. Voice calling. Up to 32 GB expandable memory capacity","","","","Croma CRXT1131 Tablet Black","Croma","",           "","Black","","{u'Product Height (cm)': u'20.05', u'RAM': u'1 GB', u'Warranty Description': u'-', u'USB Inputs': u'1', u'Weight': u'400', u'Front Camera': u'Face Detection', u'SIM Type': u'Single SIM', u'Flash': u'Flash Support', u'In the Box': u'Tablet, Battery, Charger, USB Cable, User Manual, Warranty Card', u'Product Depth (cm)': u'0.84', u'Video Recording': u'-', u'Warranty Summary': u'-', u'Product Width (cm)': u'13.5', u'Performance Features': u'1.3GHz quad core processor & 1GB RAM memory that work in concert to facilitate faster multitasking', u'Memory': u'16 GB', u'Camera Features': u'Back', u'Operating Frequency': u'2G 850/900/1800/1900 MHz, 3G 850/900/1800/1900 MHz', u'Unique Thing': u'Android V4.2.2 Os', u'Color Family': u'Black', u'Primary Camera': u'5 MP', u'Display Features': u'7.85 inch IPS Multi-touch Screen'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Datawind UbiSlate 10Ci 10 Inch 4GB (Black)","","31-05-2017 02:32","","5999","4132","-31%","","Tablets","tatacliq.com","","https://www.tatacliq.com/datawind-ubislate-10ci-10-inch-4gb-black/p-mp000000000570412","The Datawind Datawind10ci Tablet features a 10-inch touchscreen with a resolution of 1024x600 pixels. Its 1.1 GHz dual-core processor enables a seamless operation. Moreover, this tablet runs on Android 4.4.2 and has a 1 GB RAM. It is powered by a 6000 mAh battery that provides uninterrupted operation for longs hours. 1 GB RAM and 4 GB ROM (Expandable Upto 32 GB). 10.1 inches, 600x1024 pixels Display. 2 MP Rear & 0.3 MP Front Camera. 6000 mAh Battery","","","","Datawind UbiSlate 10Ci 10 Inch 4GB (Black)","Datawind","",           "","Black","","{u'Product Height (cm)': u'25.9', u'RAM': u'1 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'1', u'Weight': u'510', u'Front Camera': u'0.3 MP', u'SIM Type': u'-', u'Flash': u'No', u'In the Box': u'Tablet, USB Cable, Charger, User Manual, Warranty Card', u'Product Depth (cm)': u'1.1', u'Video Recording': u'Yes', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'14.85', u'Performance Features': u'1.1 GHz Cortex-A9 Dual Core Processor', u'Memory': u'4 GB', u'Operating Frequency': u'-', u'Camera Features': u'Geo-tagging', u'Color Family': u'Black', u'Primary Camera': u'2 MP', u'Display Features': u'1024 x 600 pixels LCD Display'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPad mini 2 7.9 (Wi-Fi + Cellular, 32GB) Silver","","31-05-2017 02:32","","35900","31900","-11%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ipad-mini-2-7-9-wi-fi-cellular-32gb-silver/p-mp000000000195287","Known universally for its Retina display and fast performance, the Apple iPad mini 2 Wi-Fi Cell 32GB Tab Silver has everything worth drooling for. Colours come alive and text looks sharp on its 7.9-inch LED touchscreen. 7.9-inch Retina Display. Dual microphones. 1080p HD video recording. Built-in 23.8-watt-hour rechargeable lithium-polymer battery","","","","Apple iPad mini 2 7.9 (Wi-Fi + Cellular, 32GB) Silver","Apple","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'iOS 8 Operating System', u'Capacity': u'32 GB', u'In the Box': u'iPad mini 2, Lightning to USB Cable, USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'13.5', u'Camera Features': u'Geo-tagging / Touch Focus / Face Detection / Panorama / HDR', u'Display Features': u'7.9-inch (diagonal) LED-backlit Multi-Touch display with IPS technology', u'Product Height (cm)': u'20', u'Front Camera Features': u'Face Detection', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi + Cellular', u'Battery life': u'Up to 10 hours of surfing the web on Wi\u2011Fi, watching video or listening to music. Up to 9 hours of surfing the web using a mobile data network.', u'Sensors': u'Three-axis gyro sensor accelerometer proximity sensor digital compass ambient light sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'Retina display', u'Resolution': u'2048 x 1536 resolution at 326 pixels per inch (ppi)', u'Processor': u'A7 Chip with 64-bit Architecture and M7 Motion Coprocessor', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'341', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'5 MP', u'Product Depth (cm)': u'0.8'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Datawind UbiSlate 7SC Dual Sim 4GB (Black)","","31-05-2017 02:32","","3999","2935","-26%","","Tablets","tatacliq.com","","https://www.tatacliq.com/datawind-ubislate-7sc-dual-sim-4gb-black/p-mp000000000570410","The Datawind Datawind7SC4GBBlack Tablet features a 7-inch touchscreen with a resolution of 800x400 pixels. Its 1.3 GHz processor enables a seamless operation. Moreover, this tablet runs on Android 4.4.2 and has a 512 MB RAM. It is powered by a 2400 mAh battery that provides uninterrupted operation for longs hours. 512 MB RAM and 4 GB ROM (Expandable Upto 32 GB). 7 inches, 800x480 pixels Display. 0.3 MP Rear Camera. 2400 mAh Battery (Upto 3hrs of talktime)","","","","Datawind UbiSlate 7SC Dual Sim 4GB (Black)","Datawind","",           "","Black","","{u'Product Height (cm)': u'0', u'RAM': u'512 MB', u'Warranty Description': u'1 Year', u'USB Inputs': u'1', u'Front Camera': u'No', u'SIM Type': u'Dual Sim', u'Flash': u'No', u'In the Box': u'Tablet, USB Cable, Charger, User Manual, Warranty Card', u'Product Depth (cm)': u'0', u'Video Recording': u'Yes', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Performance Features': u'1.3 GHz Single Core Processor', u'Memory': u'4 GB', u'Operating Frequency': u'GSM - 850/900/1800/1900 MHz', u'Camera Features': u'Geo-tagging', u'Color Family': u'Black', u'Primary Camera': u'0.3 MP', u'Display Features': u'800x480 pixels'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Croma CRXT1125Q 7-inch 8GB Tablet (Black)","","31-05-2017 02:32","","10500","3144","-70%","","Tablets","tatacliq.com","","https://www.tatacliq.com/croma-crxt1125q-7-inch-8gb-tablet-black/p-mp000000000001077","Combine work and fun with the black Android Croma CRXT1125Q tablet, which has a stunning 7/ IPS display. The 1.3 GHz processor and 1 GB RAM offer a lag-free performance. It has a 2 MP rear camera and a VGA front camera. 4 direction G-sensor. Kingsoft office/ ebook reader. Accelerometer. Up to 32 GB expandable memory capacity","","","","Croma CRXT1125Q 7-inch 8GB Tablet (Black)","Croma","",           "","Black","","{u'Product Height (cm)': u'18.85', u'RAM': u'1 GB', u'Warranty Description': u'-', u'USB Inputs': u'1', u'Weight': u'267.5', u'Front Camera': u'2 MP', u'SIM Type': u'-', u'Flash': u'Yes', u'In the Box': u'Tablet, Battery, Charger, USB Cable, User Manual, Warranty Card', u'Product Depth (cm)': u'0.96', u'Video Recording': u'Yes', u'Warranty Summary': u'-', u'Product Width (cm)': u'10.8', u'Performance Features': u'1.3 GHz quad core processor & 1 GB DDR3 RAM makes it speedy, efficiency, while working on it', u'Memory': u'4 GB', u'Camera Features': u'-', u'Operating Frequency': u'GSM - 850 900 1800 1900/ HSDPA 900/2100', u'Unique Thing': u'IPS Touchscreen', u'Color Family': u'Black', u'Primary Camera': u'2 MP', u'Display Features': u'7 inch IPS'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPad mini 2 7.29 (Wi-Fi, 32 GB) Silver","","31-05-2017 02:32","","25900","21900","-15%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ipad-mini-2-7-29-wi-fi-32-gb-silver/p-mp000000000195274","Known universally for its Retina display and fast performance, the Apple iPad mini 2 Wi-Fi 32GB Tab Silver has everything worth drooling for. Colours come alive and text looks sharp on its 7.9-inch LED touchscreen. 7.9-inch Retina Display. Dual microphones. 1080p HD video recording. 23.8 watt hour rechargeable Lipolymer battery 23.8 watt hour rechargeable Lipolymer battery","","","","Apple iPad mini 2 7.29 (Wi-Fi, 32 GB) Silver","Apple","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'iOS 8 Operating System', u'Capacity': u'32 GB', u'In the Box': u'iPad mini 2, Lightning to USB Cable, USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'13.5', u'Camera Features': u'Geo-tagging / Touch Focus / Face Detection / Panorama / HDR', u'Display Features': u'7.9-inch (diagonal) LED-backlit Multi-Touch display with IPS technology', u'Product Height (cm)': u'20', u'Front Camera Features': u'Face Detection', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'Up to 10 hours of surfing the web on Wi\u2011Fi, watching video or listening to music.', u'Sensors': u'Three-axis gyro sensor accelerometer proximity sensor digital compass ambient light sensor', u'Sim Card': u'-', u'Unique Thing': u'Retina display', u'Resolution': u'2048 x 1536 resolution at 326 pixels per inch (ppi)', u'Processor': u'A7 Chip with 64-bit Architecture and M7 Motion Coprocessor', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'331', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'5 MP', u'Product Depth (cm)': u'0.8'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
