id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Samsung Galaxy S7 Edge 4G Dual Sim 32 GB (Blue Coral)","","29-05-2017 20:39","","62100","50900","-18%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-s7-edge-4g-dual-sim-32-gb-blue-coral/p-mp000000001027183","The Samsung Galaxy S7 Edge (SM-G935) Smartphone runs on Android. It features a 12 MP camera that lets you capture high-quality images and record videos. You can store files and important data on its 32 GB memory. Furthermore, this blue smartphone is powered by a reliable 2.3 octa-core processor and 4 GB RAM that takes care of all its processing needs. 4 GB RAM and 32 GB ROM (Expandable up to 256 GB). 5 MP Front and 12 MP Rear Camera. 5.5 Inch, 2560 x 1440 pixels Quad HD Display. 3600 mAh Battery (Up to 27 Hrs Talktime)","","","","Samsung Galaxy S7 Edge 4G Dual Sim 32 GB (Blue Coral)","Samsung","",           "","Blue","","{u'Warranty Description': u'1 Year Manufacturer Warranty on Phone', u'Performance Features': u'Powered by 2.3GHz Octa-Core Processor and 4 GB RAM', u'Flash': u'Yes', u'Memory': u'-', u'Product Width (cm)': u'7.26', u'Camera Features': u'Autofocus', u'Display Features': u'2560 x 1440 pixels Quad HD Dual Edge Super AMOLED Display', u'Product Height (cm)': u'15.09', u'Operating System': u'Android v6.0 (Marshmallow)', u'RAM': u'4 GB', u'Color Family': u'Blue', u'Warranty Summary': u'6 Months manufacturer warranty on Accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Play Store, Chrome, Google Search', u'Sim Size': u'Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'Uhd 4K 3840X2160@30Fps', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'ANT+, Bluetooth, USB 2.0, Wi-Fi, NFC, 3.5 mm Jack', u'Processor': u'Octa Core', u'Front Camera': u'5 MP', u'Weight': u'157', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.77'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 6S 32 GB (Rose Gold)","","29-05-2017 20:39","","50000","38400","-23%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-6s-32-gb-rose-gold/p-mp000000000602719","With a smooth metal surface that complements the new Retina HD display, the APPLE IPHONE 6S is quite powerful and remarkably power efficient. It features Dual-domain pixels for wide viewing angles while it has fingerprint-resistant oleophobic coating on front that makes it quite efficient. Moreover, with increased battery life, it lets you do more. 2 GB RAM and 32 GB ROM. Screen Size: 4.7 inches, 1334x 750 pixels. 12 MP Rear & 5 MP Front Camera. Battery Capacity: 1715 mAh","","","","Apple iPhone 6S 32 GB (Rose Gold)","Apple","",           "","Gold","","{u'Warranty Description': u'1 Year manufacturer warranty on product', u'Performance Features': u'This Apple iPhone 6S runs on Dual-core 1.84 GHz processor and A9 chipset.', u'Flash': u'Dual LED Flash', u'In the Box': u'iPhone with iOS 10, EarPods with 3.5 mm Headphone Plug, Lightning to USB Cable, USB Power Adapter, Documentation', u'Memory': u'32 GB', u'Product Width (cm)': u'6.71', u'Display Features': u'Retina HD display with 3D Touch', u'Product Height (cm)': u'13.83', u'Operating System': u'iOS 10', u'Color Family': u'Gold', u'Warranty Summary': u'6 Months manufacturer warranty on in the box accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Sensors': u'Three-axis gyro sensor proximity sensor accelerometer ambient light sensor digital compass', u'Sim Size': u'Nano Sim', u'Video Recording': u'720p HD Video Recording', u'Unique Thing': u'3D Touch', u'Resolution': u'1334 x 750 pixels', u'Primary Camera': u'12 MP', u'Front Camera': u'5 MP FaceTime HD Camera', u'Weight': u'143', u'Product Depth (cm)': u'0.71'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 256 GB (Rose Gold)","","29-05-2017 20:39","","80000","61490","-23%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-256-gb-rose-gold/p-mp000000000572041","The Apple iPhone 7 features a 4.7-inch Retina HD display that delivers a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 256GB built-in memory, this rose gold coloured phone lets you easily store all your multimedia files. Capture the world around you with the 12-megapixel camera with  /1.8 aperture and digital zoom of up to 5x 2 GB RAM and 256 GB Internal Memory. 4.7-inch Retina HD Display. 12 Megapixel Camera with 5x Digital Zoom. Splash, Water and Dust Resistant","","","","Apple iPhone 7 256 GB (Rose Gold)","Apple","",           "","Pink","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'138', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1334 x 750 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Pink', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Memory': u'256 GB', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1334x750 pixel Resolution, Multi Touch Display with IPS Technology'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 128 GB (Gold)","","29-05-2017 20:39","","70000","54490","-22%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-128-gb-gold/p-mp000000000572024","The Apple iPhone 7 features a 4.7-inch Retina HD display that delivers a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 128GB built-in memory, this gold coloured phone lets you easily store all your multimedia files. Capture the world around you with the 12-megapixel camera with  /1.8 aperture and digital zoom of up to 5x 2 GB RAM and 128 GB Internal Memory. 4.7-inch Retina HD Display. 12 Megapixel Camera with 5x Digital Zoom. Splash, Water and Dust Resistant","","","","Apple iPhone 7 128 GB (Gold)","Apple","",           "","Gold","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'138', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1334 x 750 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Memory': u'128 GB', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1334x750 pixel Resolution, Multi Touch Display with IPS Technology'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 256 GB (Gold)","","29-05-2017 20:39","","80000","63490","-20%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-256-gb-gold/p-mp000000000572025","The Apple iPhone 7 features a 4.7-inch Retina HD display that delivers a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 256GB built-in memory, this gold coloured phone lets you easily store all your multimedia files. Capture the world around you with the 12-megapixel camera with  /1.8 aperture and digital zoom of up to 5x 2 GB RAM and 256 GB Internal Memory. 4.7-inch Retina HD Display. 12 Megapixel Camera with 5x Digital Zoom. Splash, Water and Dust Resistant","","","","Apple iPhone 7 256 GB (Gold)","Apple","",           "","Gold","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'138', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1334 x 750 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Memory': u'256 GB', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1334x750 pixel Resolution, Multi Touch Display with IPS Technology'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Google Pixel XL 4G 32 GB (Quite Black)","","29-05-2017 20:39","","67000","57517","-14%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/google-pixel-xl-4g-32-gb-quite-black/p-mp000000000604043","The Google Pixel XL smartphone with Android 7.1 Nougat features a 5.5-inch QHD AMOLED touchscreen and 2.5D Corning Gorilla Glass 4. Powered by 1.6GHz quad-core Qualcomm Snapdragon 821 processor, it runs on 4GB of RAM. The 32GB of internal storage cannot be expanded. It features a 12.3 MP rear camera and an 8 MP front shooter for capturing selfies. The 3,450 mAh battery offers a standby time of 23 days. 4 GB RAM and 32 GB ROM. Screen Size: 5.5 inches, QHD AMOLED at 534ppi. 12.3 MP Rear Camera & 8 MP Front Camera. 3450 mAh battery capacity","","","","Google Pixel XL 4G 32 GB (Quite Black)","Google","",           "","Black","","{u'Warranty Description': u'1 Year', u'Performance Features': u'The 1.6GHz quad-core Qualcomm Snapdragon 821 processor and 4GB RAM offer blazing fast performance.', u'Flash': u'Dual LED Flash', u'In the Box': u'USB Type-C 18W adaptor with USB-PD, A-C cable (USB 3.0), C-C cable (USB 2.0), SIM tool, Quick Switch Adapter', u'Memory': u'-', u'Product Width (cm)': u'7.57', u'Camera Features': u'Autofocus, LED flash, Geo-tagging', u'Display Features': u'The 5.5-inch touchscreen display features 2.5D Corning Gorilla Glass 4 and QHD AMOLED at 534ppi', u'Product Height (cm)': u'15.47', u'Operating System': u'Android v7.1 (Nougat)', u'RAM': u'4 GB', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Sim Size': u'Nano', u'SIM Type': u'Single SIM', u'Video Recording': u'1080p@60fps, 720p@240fps', u'Unique Thing': u'Google Assistant', u'Operating Frequency': u'GSM: B2/3/8, WCDMA: B1/8, FDD-LTE: B1/3/7 TD-LTE: B40', u'Connectivity Features': u'GPS, Wi-Fi 802.11 a/b/g/n/ac 2x2 MIMO, Bluetooth 4.2, NFC', u'Processor': u'Qualcomm Snapdragon 821 (MSM8996 pro)', u'Weight': u'168', u'Front Camera': u'8 MP', u'Primary Camera': u'12.3 MP', u'Product Depth (cm)': u'0.85'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung Galaxy S7 Edge 32GB (Silver)","","29-05-2017 20:39","","62100","50900","-18%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-s7-edge-32gb-silver/p-mp000000000124139","Enjoy breath taking visuals and smooth gaming on the big screen of the Samsung Galaxy S7 Edge 32GB Silver Smartphone. Equipped with a powerful processor, this quality phone makes your multitasking easy. You can store all of your data and multimedia files securely in this high-capacity phone. 4 GB RAM and 32 GB ROM. 2560 x 1440 pixels. 12 MP Primary and 5 MP Secondary Camera. Non-removable Li-Ion 3600 mAh battery","","","","Samsung Galaxy S7 Edge 32GB (Silver)","Samsung","",           "","Silver","","{u'Warranty Description': u'Manufacturer Warranty', u'Performance Features': u'2.3GHz, 1.6GHz, Octa-Core Processor', u'Flash': u'LED Flash', u'In the Box': u'Main Unit, Lithium-ion battery, Wall Charger, USB cable, Owners manual', u'Memory': u'-', u'Product Width (cm)': u'7', u'Camera Features': u'1 / 2.6 Sensor size / 1.4 \xb5m Pixel size / Geo-tagging / Simultaneous 4K video and 9MP Image Recording / Touch Focus / Face Detection / Smile Detection / Auto HDR / Panorama', u'Display Features': u'Super AMOLED capacitive touchscreen with 2560 x 1440 pixels Resolution', u'Product Height (cm)': u'14.2', u'Operating System': u'Android 6.0 Marshmallow', u'RAM': u'4 GB', u'Color Family': u'Silver', u'Warranty Summary': u'1 year warranty for Phone and 6 months warranty for in the box accessories', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Outlook Emails, Google Search, Play Store', u'Sim Size': u'Nano', u'SIM Type': u'Single Sim GSM', u'Video Recording': u'3840 x 2160 30FPS', u'Unique Thing': u'Motion Photos', u'Operating Frequency': u'GSM + UMTS + LTE', u'Connectivity Features': u'Wi-Fi, Bluetooth, 3.5mm Audio jack, USB', u'Processor': u'2.3 GHz, 1.6 GHz: Octa Core', u'Weight': u'152', u'Front Camera': u'5 MP', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.8'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Google Pixel 4G 128 GB (Very Silver)","","29-05-2017 20:39","","66000","58500","-11%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/google-pixel-4g-128-gb-very-silver/p-mp000000000604042","The Google Pixel smartphone with Android 7.1 Nougat features a 5.00-inch FHD AMOLED touchscreen and 2.5D Corning Gorilla Glass 4. Powered by 1.6GHz quad-core Qualcomm Snapdragon 821 processor, it runs on 4GB of RAM. The 128GB of internal storage cannot be expanded. It features a 12.3 MP rear camera and an 8 MP front shooter for capturing selfies. The 2,770 mAh battery offers a standby time of 19 days. 4 GB RAM and 128 GB ROM. Screen Size: 5.0 inches, FHD AMOLED at 441ppi. 12.3 MP Rear Camera & 8 MP Front Camera. 2770 mAh battery capacity","","","","Google Pixel 4G 128 GB (Very Silver)","Google","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'The 1.6GHz quad-core Qualcomm Snapdragon 821 processor and 4GB RAM offer blazing fast performance.', u'Flash': u'Dual LED Flash', u'In the Box': u'USB Type-C 18W adaptor with USB-PD, A-C cable (USB 3.0), C-C cable (USB 2.0), SIM tool, Quick Switch Adapter', u'Memory': u'-', u'Product Width (cm)': u'6.95', u'Camera Features': u'Autofocus, LED flash, Geo-tagging', u'Display Features': u'The 5-inch touchscreen display features 2.5D Corning Gorilla Glass 4 and FHD AMOLED at 441ppi', u'Product Height (cm)': u'14.38', u'Operating System': u'Android v7.1 (Nougat)', u'RAM': u'4 GB', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'12.7 cm', u'Sim Size': u'Nano', u'SIM Type': u'Single SIM', u'Video Recording': u'1080p@60fps, 720p@240fps', u'Unique Thing': u'Google Assistant', u'Operating Frequency': u'GSM: B2/3/8, WCDMA: B1/8, FDD-LTE: B1/3/7 TD-LTE: B40', u'Connectivity Features': u'GPS, Wi-Fi 802.11 a/b/g/n/ac 2x2 MIMO, Bluetooth 4.2, NFC', u'Processor': u'Qualcomm Snapdragon 821 (MSM8996 pro)', u'Weight': u'143', u'Front Camera': u'8 MP', u'Primary Camera': u'12.3 MP', u'Product Depth (cm)': u'0.85'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Google Pixel XL 4G 32 GB (Very Silver)","","29-05-2017 20:39","","67000","57517","-14%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/google-pixel-xl-4g-32-gb-very-silver/p-mp000000000604049","The Google Pixel XL smartphone with Android 7.1 Nougat features a 5.5-inch QHD AMOLED touchscreen and 2.5D Corning Gorilla Glass 4. Powered by 1.6GHz quad-core Qualcomm Snapdragon 821 processor, it runs on 4GB of RAM. The 32GB of internal storage cannot be expanded. It features a 12.3 MP rear camera and an 8 MP front shooter for capturing selfies. The 3,450 mAh battery offers a standby time of 23 days. 4 GB RAM and 32 GB ROM. Screen Size: 5.5 inches, QHD AMOLED at 534ppi. 12.3 MP Rear Camera & 8 MP Front Camera. 3450 mAh battery capacity","","","","Google Pixel XL 4G 32 GB (Very Silver)","Google","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'The 1.6GHz quad-core Qualcomm Snapdragon 821 processor and 4GB RAM offer blazing fast performance.', u'Flash': u'Dual LED Flash', u'In the Box': u'USB Type-C 18W adaptor with USB-PD, A-C cable (USB 3.0), C-C cable (USB 2.0), SIM tool, Quick Switch Adapter', u'Memory': u'-', u'Product Width (cm)': u'7.57', u'Camera Features': u'Autofocus, LED flash, Geo-tagging', u'Display Features': u'The 5.5-inch touchscreen display features 2.5D Corning Gorilla Glass 4 and QHD AMOLED at 534ppi', u'Product Height (cm)': u'15.47', u'Operating System': u'Android v7.1 (Nougat)', u'RAM': u'4 GB', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Sim Size': u'Nano', u'SIM Type': u'Single SIM', u'Video Recording': u'1080p@60fps, 720p@240fps', u'Unique Thing': u'Google Assistant', u'Operating Frequency': u'GSM: B2/3/8, WCDMA: B1/8, FDD-LTE: B1/3/7 TD-LTE: B40', u'Connectivity Features': u'GPS, Wi-Fi 802.11 a/b/g/n/ac 2x2 MIMO, Bluetooth 4.2, NFC', u'Processor': u'Qualcomm Snapdragon 821 (MSM8996 pro)', u'Weight': u'168', u'Front Camera': u'8 MP', u'Primary Camera': u'12.3 MP', u'Product Depth (cm)': u'0.85'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 32 GB (Gold)","","29-05-2017 20:39","","60000","47240","-21%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-32-gb-gold/p-mp000000000572023","The Apple iPhone 7 features a 4.7-inch Retina HD display that delivers a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 32GB built-in memory, this gold coloured phone lets you easily store all your multimedia files. Capture the world around you with the 12-megapixel camera with  /1.8 aperture and digital zoom of up to 5x 2 GB RAM and 32 GB Internal Memory. 4.7-inch Retina HD Display. 12 Megapixel Camera with 5x Digital Zoom. Splash, Water and Dust Resistant","","","","Apple iPhone 7 32 GB (Gold)","Apple","",           "","Gold","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'138', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1334 x 750 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Memory': u'32 GB', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1334x750 pixel Resolution, Multi Touch Display with IPS Technology'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 32 GB (Black)","","29-05-2017 20:39","","60000","48400","-19%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-32-gb-black/p-mp000000000610108","The Apple iPhone 7 features a 4.7-inch Retina HD display that delivers a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 32GB built-in memory, this black coloured phone lets you easily store all your multimedia files. Capture the world around you with the 12-megapixel camera with  /1.8 aperture and digital zoom of up to 5x 2 GB RAM and 32 GB Internal Memory. 4.7-inch Retina HD Display. 12 Megapixel Camera with 5x Digital Zoom. Splash, Water and Dust Resistant","","","","Apple iPhone 7 32 GB (Black)","Apple","",           "","Black","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'138', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1334 x 750 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Memory': u'32 GB', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1334x750 pixel Resolution, Multi Touch Display with IPS Technology'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung Galaxy S7 32GB (Silver)","","29-05-2017 20:39","","43400","43400","","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-s7-32gb-silver/p-mp000000000121672","The Samsung Galaxy S7 Smartphone, Silver sports a 5.1-inch Super AMOLED HD touchscreen with 1440 x 2560p resolution for impressive picture quality. This 32 GB Android smartphone is powered by Qualcomm Snapdragon 820 2.2 GHz quad-core processor for smooth performance. You can take stunning pictures by using its 12-megapixel rear camera. Featuring a microSD slot, this water-resistant phone offers ample memory space to store your data. 4 GB RAM and Expandable upto 200GB. 2560 x 1440 Resolution. 12 MP Rear, 5 MP Front Camera. Upto 22 hours Talk time","","","","Samsung Galaxy S7 32GB (Silver)","Samsung","",           "","Silver","","{u'Warranty Description': u'-', u'Performance Features': u'2.15GHz, 1.6GHz, Quad-Core Processor', u'Flash': u'Yes', u'Memory': u'-', u'Product Width (cm)': u'6.96', u'Camera Features': u'1 / 2.6 Sensor size / 1.4 \xb5m Pixel size / Geo-tagging / Simultaneous 4K video and 9MP Image Recording / Touch Focus / Face Detection / Smile Detection / Auto HDR / Panorama', u'Display Features': u'1440 x 2560 pixels, Super AMOLED capacitive touchscreen', u'Product Height (cm)': u'14.24', u'Operating System': u'-', u'RAM': u'4 GB', u'Color Family': u'Silver', u'Warranty Summary': u'1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories', u'Screen Size (cm)': u'12.95 cm', u'Additional Features': u'Outlook Emails, Google Search, Play Store', u'Sim Size': u'Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'3840 x 2160', u'Unique Thing': u'Fingerprint Sensor', u'Operating Frequency': u'-', u'Connectivity Features': u'WiFi, Bluetooth, GPS, USB, Audio jack 3.5 mm', u'Processor': u'1.6 GHz Quad Core', u'Front Camera': u'5 MP', u'Weight': u'152', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.79'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 6S 16GB (Space Grey)","","29-05-2017 20:39","","62000","44990","-27%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-6s-16gb-space-grey/p-mp000000000060029","Powered by a 1.8 GHz Dual Core processor, the Apple iPhone 6s ensures smooth and flawless performance. This 16 GB phone features 12 MP rear and 5 MP Secondary Cameras to capture high-resolution images. Equipped with a 1715 mAh battery, this 4.7-inch iPhone offers extended operation. 2 GB RAM and 16 GB ROM. 4.7 inch Screen with 1334x750 pixels Resolution. 12 MP Primary Camera, 5 MP Secondary Camera. Non-removable Li-Po 1715 mAh battery","","","","Apple iPhone 6S 16GB (Space Grey)","Apple","",           "","Grey","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Embedded M9 motion coprocessor', u'Flash': u'Dual LED', u'In the Box': u'iPhone with iOS 9, Apple Ear Pods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, Documentation', u'Memory': u'-', u'Product Width (cm)': u'6.7', u'Camera Features': u'Geo-tagging / Touch Focus / Face Detection / Panorama', u'Display Features': u'4.7-inch Retina HD display with 3D Touch', u'Product Height (cm)': u'13.8', u'Operating System': u'iOS 9', u'RAM': u'2 GB', u'Color Family': u'Grey', u'Warranty Summary': u'Manufacturer Warranty', u'Screen Size (cm)': u'11.94 cm', u'Additional Features': u'A9 chip with 64-bit architecture', u'Sim Size': u'Nano', u'SIM Type': u'Single Sim GSM', u'Video Recording': u'2160p@30fps, 1080p@60fps, 1080p@120fps, 720p@240fps', u'Unique Thing': u'3D touch screen', u'Operating Frequency': u'GSM + UMTS + LTE', u'Connectivity Features': u'Bluetooth 4.2, Wi-Fi, USB Connectivity', u'Processor': u'1.84 GHz Apple A9 Dual Core', u'Weight': u'143', u'Front Camera': u'5 MP FaceTime HD Camera', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.7'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
