id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Yu Yunique  4G LTE YU4711 Black,8GB,1GB RAM+6 Months Manufacturer warranty","","24-05-2017 17:28","","5,499.00","5,499.00","","","Mobile Phones","ebay.in","182559981955","http://www.ebay.in/itm/Yu-Yunique-4G-LTE-YU4711-Black-8GB-1GB-RAM-6-Months-Manufacturer-warranty-/182559981955?hash=item2a816c4183:g:jAkAAOSwt0FZCv51","Warranty: Manufacturer Warranty, Battery Capacity: 2000mAH, RAM: 1 GB, Operating System: Android, Sim Type: Dual SIM, MPN: Does Not Apply, Screen Size: 4.7 inch, Brand: YU, Warranty Service: Repair, UPC: 8904132431829, Processor: Quad Core, Operating System Version Name: Android Lollipop 5.1.1, Secondary Camera: 2.0 MP, Duration: 6 months, Serviced In India: Yes, Model: YU4711, Storage Capacity (Internal): 8 GB, Primary Camera: 8.0 MP, Condition: Manufacturer refurbished, Colour: Black.","","Yu Yunique  4G LTE YU4711 Black,8GB,1GB RAM+6 Months Manufacturer warranty","","Yu Yunique  4G LTE YU4711 Black,8GB,1GB RAM+6 Months Manufacturer warranty","YU","",           "","Black","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'2000mAH', u'RAM': u'1 GB', u'Operating System': u'Android', u'Sim Type': u'Dual SIM', u'MPN': u'Does Not Apply', u'Screen Size': u'4.7 inch', 'Brand': u'YU', u'Warranty Service': u'Repair', u'UPC': u'8904132431829', u'Processor': u'Quad Core', u'Operating System Version Name': u'Android Lollipop 5.1.1', u'Secondary Camera': u'2.0 MP', u'Duration': u'6 months', u'Serviced In India': u'Yes', u'Model': u'YU4711', u'Storage Capacity (Internal)': u'8 GB', u'Primary Camera': u'8.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Black'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Vivo Y51L (Black, 16 GB)  (2 GB RAM) 4G Lte + 6 Months Manufacturer Warranty","","24-05-2017 17:29","","9,099.00","9,099.00","","","Mobile Phones","ebay.in","182559910708","http://www.ebay.in/itm/Vivo-Y51L-Black-16-GB-2-GB-RAM-4G-Lte-6-Months-Manufacturer-Warranty-/182559910708?hash=item2a816b2b34:g:aFgAAOSwtGlZCu1h","Warranty: Manufacturer Warranty, Battery Capacity: 2350 mAh, RAM: 2 GB, Operating System: Android, Sim Type: Dual SIM, MPN: Does Not Apply, Screen Size: 5 Inch, Brand: Vivo, Warranty Service: Repair, UPC: 6935117801698, Processor: Quad Core, Operating System Version Name: Lollipop, Secondary Camera: 5.0 MP, Duration: 6 months, Serviced In India: Yes, Model: Y51L, Storage Capacity (Internal): 16 GB, Primary Camera: 8.0 MP, Condition: Manufacturer refurbished, Colour: Black.","","Vivo Y51L (Black, 16 GB)  (2 GB RAM) 4G Lte + 6 Months Manufacturer Warranty","","Vivo Y51L (Black, 16 GB)  (2 GB RAM) 4G Lte + 6 Months Manufacturer Warranty","Vivo","",           "","Black","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'2350 mAh', u'RAM': u'2 GB', u'Operating System': u'Android', u'Sim Type': u'Dual SIM', u'MPN': u'Does Not Apply', u'Screen Size': u'5 Inch', 'Brand': u'Vivo', u'Warranty Service': u'Repair', u'UPC': u'6935117801698', u'Processor': u'Quad Core', u'Operating System Version Name': u'Lollipop', u'Secondary Camera': u'5.0 MP', u'Duration': u'6 months', u'Serviced In India': u'Yes', u'Model': u'Y51L', u'Storage Capacity (Internal)': u'16 GB', u'Primary Camera': u'8.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Black'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Videocon Krypton3 V50JG GOLDEN BLUE,16GB 4G VoLTE+6 Months Manufacturer Warranty","","24-05-2017 17:29","","5,699.00","5,699.00","","","Mobile Phones","ebay.in","182559873522","http://www.ebay.in/itm/Videocon-Krypton3-V50JG-GOLDEN-BLUE-16GB-4G-VoLTE-6-Months-Manufacturer-Warranty-/182559873522?hash=item2a816a99f2:g:5TsAAOSwR29ZCueV","Warranty: Manufacturer Warranty, Battery Capacity: 3000, Touchscreen: Yes, Screen Size: 5 Inch - 5.9 Inch, Operating System: Android, Sim Type: Dual SIM(GSM + GSM), MPN: 8903279527860, Warranty Service: Repair, Brand: Videocon, RAM: 2GB, UPC: Does not apply, Processor: Quad Core, Operating System Version Name: Marshmallow, Secondary Camera: 5.0 MP, Duration: 6 months, Serviced In India: Yes, Model: Krypton 3 V50JG, Storage Capacity (Internal): 16GB, Primary Camera: 13.0 MP, Condition: Manufacturer refurbished, Colour: Golden Blue.","","Videocon Krypton3 V50JG GOLDEN BLUE,16GB 4G VoLTE+6 Months Manufacturer Warranty","","Videocon Krypton3 V50JG GOLDEN BLUE,16GB 4G VoLTE+6 Months Manufacturer Warranty","Videocon","",           "","Golden Blue","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'3000', u'Touchscreen': u'Yes', u'Screen Size': u'5 Inch - 5.9 Inch', u'Operating System': u'Android', u'Sim Type': u'Dual SIM(GSM + GSM)', u'MPN': u'8903279527860', u'Warranty Service': u'Repair', 'Brand': u'Videocon', u'RAM': u'2GB', u'UPC': u'Does not apply', u'Processor': u'Quad Core', u'Operating System Version Name': u'Marshmallow', u'Secondary Camera': u'5.0 MP', u'Duration': u'6 months', u'Serviced In India': u'Yes', u'Model': u'Krypton 3 V50JG', u'Storage Capacity (Internal)': u'16GB', u'Primary Camera': u'13.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Golden Blue'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Videocon Cube 3 (Black Golden , 32 GB) 4G Volte + 6 Months Manufacturer Warranty","","24-05-2017 17:29","","6,699.00","6,699.00","","","Mobile Phones","ebay.in","182559803090","http://www.ebay.in/itm/Videocon-Cube-3-Black-Golden-32-GB-4G-Volte-6-Months-Manufacturer-Warranty-/182559803090?hash=item2a816986d2:g:wKAAAOSw7GRZCtWB","Warranty: Manufacturer Warranty, Battery Capacity: 3000 mAh, RAM: 3 GB, Operating System: Android, Sim Type: Dual SIM, MPN: Does Not Apply, Screen Size: 5 Inch, Brand: Videocon, Warranty Service: Repair, UPC: 8903279528522, Processor: Quad Core, Operating System Version Name: MarshMallow, Secondary Camera: 5.0 MP, Duration: 6 months, Serviced In India: Yes, Model: Cube 3, Storage Capacity (Internal): 32 GB, Primary Camera: 13.0 MP, Condition: Manufacturer refurbished, Colour: Golden Black.","","Videocon Cube 3 (Black Golden , 32 GB) 4G Volte + 6 Months Manufacturer Warranty","","Videocon Cube 3 (Black Golden , 32 GB) 4G Volte + 6 Months Manufacturer Warranty","Videocon","",           "","Golden Black","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'3000 mAh', u'RAM': u'3 GB', u'Operating System': u'Android', u'Sim Type': u'Dual SIM', u'MPN': u'Does Not Apply', u'Screen Size': u'5 Inch', 'Brand': u'Videocon', u'Warranty Service': u'Repair', u'UPC': u'8903279528522', u'Processor': u'Quad Core', u'Operating System Version Name': u'MarshMallow', u'Secondary Camera': u'5.0 MP', u'Duration': u'6 months', u'Serviced In India': u'Yes', u'Model': u'Cube 3', u'Storage Capacity (Internal)': u'32 GB', u'Primary Camera': u'13.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Golden Black'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","LeTV LeEco Le Max 2 X829 5.7 inch 4GB RAM 64GB ROM Snapdragon 820 Quad core 4G ","","24-05-2017 17:29","","19,899.00","19,899.00","","","Mobile Phones","ebay.in","182559697449","http://www.ebay.in/itm/LeTV-LeEco-Le-Max-2-X829-5-7-inch-4GB-RAM-64GB-ROM-Snapdragon-820-Quad-core-4G-/182559697449?hash=item2a8167ea29:g:FW4AAOSwBt5ZDzei","Warranty: Manufacturer Warranty, Features: 3G Data Capable, 4G Data Capable, Dual Sim, Warranty Service: Repair, Brand: Le Max, Model: Le Max 2  , Condition: New.","","LeTV LeEco Le Max 2 X829 5.7 inch 4GB RAM 64GB ROM Snapdragon 820 Quad core 4G ","","LeTV LeEco Le Max 2 X829 5.7 inch 4GB RAM 64GB ROM Snapdragon 820 Quad core 4G ","Le Max","",           "","","","{u'Warranty': u'Manufacturer Warranty', u'Features': u'3G Data Capable, 4G Data Capable, Dual Sim', u'Warranty Service': u'Repair', 'Brand': u'Le Max', u'Model': u'Le Max 2  ', 'Condition': u'New'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Brand New Samsung Galaxy Note Edge 32GB 3GB RAM, 2.7GHz - Black Color ","","24-05-2017 17:29","","29,999.00","29,999.00","","","Mobile Phones","ebay.in","182556888567","http://www.ebay.in/itm/Brand-New-Samsung-Galaxy-Note-Edge-32GB-3GB-RAM-2-7GHz-Black-Color-/182556888567?hash=item2a813d0df7:g:a4kAAOSw7GRZCL9t","Operating System Version Name: Lollipop, Warranty Conditions: Only Software Warranty, Battery Capacity: 3000mAh, Touchscreen: Yes, Operating System: Android, Warranty Service: Repair, Brand: Samsung, RAM: 3 GB, Primary Camera: 16.00 MP, Screen Size: 5.6 , Condition: New, Warranty Partner Name: Seller, Sim Type: Single SIM, Colour: Black Color, UPC: Does not apply, Model: Note edge, Storage Capacity (Internal): 32 GB, Processor: Quad-core 2.7 GHz Krait 450, Warranty: Seller Warranty, Features: 3G Data Capable, 4G Data Capable, Email, MPN: Does Not Apply, Warranty Details: Only Software Warranty, Secondary Camera: 3.7 MP, Duration: 6 months.","","Brand New Samsung Galaxy Note Edge 32GB 3GB RAM, 2.7GHz - Black Color ","","Brand New Samsung Galaxy Note Edge 32GB 3GB RAM, 2.7GHz - Black Color ","Samsung","",           "","Black Color","","{u'Operating System Version Name': u'Lollipop', u'Warranty Conditions': u'Only Software Warranty', u'Battery Capacity': u'3000mAh', u'Touchscreen': u'Yes', u'Operating System': u'Android', u'Warranty Service': u'Repair', 'Brand': u'Samsung', u'RAM': u'3 GB', u'Primary Camera': u'16.00 MP', u'Screen Size': u'5.6 ', 'Condition': u'New', u'Warranty Partner Name': u'Seller', u'Sim Type': u'Single SIM', u'Colour': u'Black Color', u'UPC': u'Does not apply', u'Model': u'Note edge', u'Storage Capacity (Internal)': u'32 GB', u'Processor': u'Quad-core 2.7 GHz Krait 450', u'Warranty': u'Seller Warranty', u'Features': u'3G Data Capable, 4G Data Capable, Email', u'MPN': u'Does Not Apply', u'Warranty Details': u'Only Software Warranty', u'Secondary Camera': u'3.7 MP', u'Duration': u'6 months'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","OPPO A37 4G VoLte 2 GB RAM 16 GB ROM + Gold Color","","24-05-2017 17:29","","9,999.00","9,999.00","","","Mobile Phones","ebay.in","182556765275","http://www.ebay.in/itm/OPPO-A37-4G-VoLte-2-GB-RAM-16-GB-ROM-Gold-Color-/182556765275?hash=item2a813b2c5b:g:OykAAOSwuLZY4z6z","Operating System Version Name: ColorOS 3.0, based on Android 5.1, Serviced In India: Yes, Type: Touch, Smartphone, Warranty Conditions: Breakage and Damage not covered in warranty, Touchscreen: Yes, Operating System: Android, Brand: OPPO, RAM: 2GB, Primary Camera: 8M.P., Screen Size: 5 Inch, Condition: New, Warranty Partner Name: Oppo Service Centre, Sim Type: Dual SIM, Colour: Gold, UPC: Does not apply, Model: A37, Storage Capacity (Internal): 16GB, Processor: MSM 8916 Quad-core 1.2GHz, Warranty: Manufacturer Warranty, Features: 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Colour Screen, Dual Sim, Email, External Memory, MPN: Does Not Apply, Warranty Details: One Year Oppo Warranty, Secondary Camera: 5M.P., Duration: 1 year.","","OPPO A37 4G VoLte 2 GB RAM 16 GB ROM + Gold Color","","OPPO A37 4G VoLte 2 GB RAM 16 GB ROM + Gold Color","OPPO","",           "","Gold","","{u'Operating System Version Name': u'ColorOS 3.0, based on Android 5.1', u'Serviced In India': u'Yes', u'Type': u'Touch, Smartphone', u'Warranty Conditions': u'Breakage and Damage not covered in warranty', u'Touchscreen': u'Yes', u'Operating System': u'Android', 'Brand': u'OPPO', u'RAM': u'2GB', u'Primary Camera': u'8M.P.', u'Screen Size': u'5 Inch', 'Condition': u'New', u'Warranty Partner Name': u'Oppo Service Centre', u'Sim Type': u'Dual SIM', u'Colour': u'Gold', u'UPC': u'Does not apply', u'Model': u'A37', u'Storage Capacity (Internal)': u'16GB', u'Processor': u'MSM 8916 Quad-core 1.2GHz', u'Warranty': u'Manufacturer Warranty', u'Features': u'3G Data Capable, 4G Data Capable, Bluetooth Enabled, Colour Screen, Dual Sim, Email, External Memory', u'MPN': u'Does Not Apply', u'Warranty Details': u'One Year Oppo Warranty', u'Secondary Camera': u'5M.P.', u'Duration': u'1 year'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Indus Aura 4G Blue (Rom 8 GB/ Ram 1 GB) + 6 Months Manufacturer Warranty","","24-05-2017 17:29","","4,499.00","4,499.00","","","Mobile Phones","ebay.in","182556368797","http://www.ebay.in/itm/Indus-Aura-4G-Blue-Rom-8-GB-Ram-1-GB-6-Months-Manufacturer-Warranty-/182556368797?hash=item2a81351f9d:g:PogAAOSwCQZZCHuh","Warranty: Manufacturer Warranty, Battery Capacity: 2800 mAh, RAM: 1 GB, Operating System: Android, Sim Type: Dual SIM, MPN: Does Not Apply, Screen Size: 5 Inch, Brand: Indus, Warranty Service: Repair, UPC: Does Not Apply, Processor: Quad Core, Operating System Version Name: Lollipop, Secondary Camera: 5.0 MP, Duration: 6 months, Serviced In India: Yes, Model: Aura 4g, Storage Capacity (Internal): 8 GB, Primary Camera: 13.0 MP, Condition: Manufacturer refurbished, Colour: Blue.","","Indus Aura 4G Blue (Rom 8 GB/ Ram 1 GB) + 6 Months Manufacturer Warranty","","Indus Aura 4G Blue (Rom 8 GB/ Ram 1 GB) + 6 Months Manufacturer Warranty","Indus","",           "","Blue","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'2800 mAh', u'RAM': u'1 GB', u'Operating System': u'Android', u'Sim Type': u'Dual SIM', u'MPN': u'Does Not Apply', u'Screen Size': u'5 Inch', 'Brand': u'Indus', u'Warranty Service': u'Repair', u'UPC': u'Does Not Apply', u'Processor': u'Quad Core', u'Operating System Version Name': u'Lollipop', u'Secondary Camera': u'5.0 MP', u'Duration': u'6 months', u'Serviced In India': u'Yes', u'Model': u'Aura 4g', u'Storage Capacity (Internal)': u'8 GB', u'Primary Camera': u'13.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Blue'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Intex Aqua Super 4G (Black Grey, 16 GB/3 GB RAM) +6 Months Manufacturer Warranty","","24-05-2017 17:29","","5,999.00","5,999.00","","","Mobile Phones","ebay.in","182556357385","http://www.ebay.in/itm/Intex-Aqua-Super-4G-Black-Grey-16-GB-3-GB-RAM-6-Months-Manufacturer-Warranty-/182556357385?hash=item2a8134f309:g:tPwAAOSw~y9ZCHSY","Warranty: Manufacturer Warranty, Battery Capacity: 2150 mAh, RAM: 3 GB, Operating System: Android, Sim Type: Dual SIM, MPN: Does Not Apply, Screen Size: 5 inch, Brand: Intex, Warranty Service: Repair, UPC: Does Not Apply, Processor: Quad Core, Operating System Version Name: Lollipop, Secondary Camera: 2.0 MP, Duration: 6 months, Serviced In India: Yes, Model: Aqua Super 4G, Storage Capacity (Internal): 16 GB, Primary Camera: 8.0 MP, Condition: Manufacturer refurbished, Colour: Black Grey.","","Intex Aqua Super 4G (Black Grey, 16 GB/3 GB RAM) +6 Months Manufacturer Warranty","","Intex Aqua Super 4G (Black Grey, 16 GB/3 GB RAM) +6 Months Manufacturer Warranty","Intex","",           "","Black Grey","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'2150 mAh', u'RAM': u'3 GB', u'Operating System': u'Android', u'Sim Type': u'Dual SIM', u'MPN': u'Does Not Apply', u'Screen Size': u'5 inch', 'Brand': u'Intex', u'Warranty Service': u'Repair', u'UPC': u'Does Not Apply', u'Processor': u'Quad Core', u'Operating System Version Name': u'Lollipop', u'Secondary Camera': u'2.0 MP', u'Duration': u'6 months', u'Serviced In India': u'Yes', u'Model': u'Aqua Super 4G', u'Storage Capacity (Internal)': u'16 GB', u'Primary Camera': u'8.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Black Grey'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Vivo Y53 Android6.0 Dual Sim Mobile Phone,2GB,16GB","","24-05-2017 17:29","","8,990.00","8,990.00","","","Mobile Phones","ebay.in","182550545809","http://www.ebay.in/itm/Vivo-Y53-Android6-0-Dual-Sim-Mobile-Phone-2GB-16GB-5-8-MP-/182550545809?hash=item2a80dc4591:g:z1YAAOSwmgJY1-Hc","Warranty: Manufacturer Warranty, Operating System: ANDROID, Sim Type: Dual SIM, MPN: Y53, Storage Capacity (Internal): NA, Brand: VIVO, RAM: NA, Processor: NA, Secondary Camera: NA, Duration: 1 year, Operating System Version Name: NA, Model: Y53, Screen Size: NA, Primary Camera: NA, Condition: Used, Colour: GOLD.","","Vivo Y53 Android6.0 Dual Sim Mobile Phone,2GB,16GB","","Vivo Y53 Android6.0 Dual Sim Mobile Phone,2GB,16GB","VIVO","",           "","GOLD","","{u'Warranty': u'Manufacturer Warranty', u'Operating System': u'ANDROID', u'Sim Type': u'Dual SIM', u'MPN': u'Y53', u'Storage Capacity (Internal)': u'NA', 'Brand': u'VIVO', u'RAM': u'NA', u'Processor': u'NA', u'Secondary Camera': u'NA', u'Duration': u'1 year', u'Operating System Version Name': u'NA', u'Model': u'Y53', u'Screen Size': u'NA', u'Primary Camera': u'NA', 'Condition': u'Used', u'Colour': u'GOLD'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","UMI Super 4G Phablet  -  GRAY 4GB RAM 32GB ROM Helio P10 64bit Octa Core 2.0GHz","","24-05-2017 17:29","","15,999.00","15,999.00","","","Mobile Phones","ebay.in","182555187917","http://www.ebay.in/itm/UMI-Super-4G-Phablet-GRAY-4GB-RAM-32GB-ROM-Helio-P10-64bit-Octa-Core-2-0GHz-/182555187917?hash=item2a81231acd:g:9XUAAOSw~AVYt~md","Warranty: Manufacturer Warranty, Brand: 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Dual Sim, Condition: New.","","UMI Super 4G Phablet  -  GRAY 4GB RAM 32GB ROM Helio P10 64bit Octa Core 2.0GHz","","UMI Super 4G Phablet  -  GRAY 4GB RAM 32GB ROM Helio P10 64bit Octa Core 2.0GHz","3G Data Capable, 4G Data Capable, Bluetooth Enabled, Dual Sim","",           "","","","{u'Warranty': u'Manufacturer Warranty', 'Brand': u'3G Data Capable, 4G Data Capable, Bluetooth Enabled, Dual Sim', 'Condition': u'New'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","OUKITEL U13 4G Phablet MTK6753 Octa Core 3GB RAM 64GB ROM 3000mAh Battery ","","24-05-2017 17:29","","11,999.00","11,999.00","","","Mobile Phones","ebay.in","182555140330","http://www.ebay.in/itm/OUKITEL-U13-4G-Phablet-MTK6753-Octa-Core-3GB-RAM-64GB-ROM-3000mAh-Battery-/182555140330?hash=item2a812260ea:g:0X8AAOSwt5hYhI3O","Warranty: Manufacturer Warranty, Features: 3G Data Capable, 4G Data Capable, Dual Sim, Brand: OUKITEL, Duration: 1 year, Model: OUKITEL U13 5.5 inch 4G Phablet Android 6.0 MTK675, Condition: New.","","OUKITEL U13 4G Phablet MTK6753 Octa Core 3GB RAM 64GB ROM 3000mAh Battery ","","OUKITEL U13 4G Phablet MTK6753 Octa Core 3GB RAM 64GB ROM 3000mAh Battery ","OUKITEL","",           "","","","{u'Warranty': u'Manufacturer Warranty', u'Features': u'3G Data Capable, 4G Data Capable, Dual Sim', 'Brand': u'OUKITEL', u'Duration': u'1 year', u'Model': u'OUKITEL U13 5.5 inch 4G Phablet Android 6.0 MTK675', 'Condition': u'New'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","New Imported Sony Xperia XA Dual SIM 4G LTE 16GB 2GB 5 13 MP 8MP Rose Gold","","24-05-2017 17:29","","13,179.00","13,179.00","","","Mobile Phones","ebay.in","162443127568","http://www.ebay.in/itm/New-Imported-Sony-Xperia-XA-Dual-SIM-4G-LTE-16GB-2GB-5-13-MP-8MP-Rose-Gold-/162443127568?hash=item25d25d6b10:g:Iv4AAOSwmgJY1PO1","Network Standard: GSM, Operating System Version Name: Marshmallow, Camera: 13.0 MP, Capacity: 16 GB, Network Type: Check Description, Type: Touch, Bundled Items: Charger, Data Cable, Ear Phones, Battery Capacity: Check Description, Touchscreen: Yes, Operating System: Android, Brand: Sony, RAM: 2 GB, Email: Yes, Screen Size: 5 Inch, Condition: New, Sim Type: Dual Sim(GSM + GSM), Colour: Rose Gold, UPC: Does not apply, Model: Xperia XA Dual, Storage Capacity (Internal): 16 GB, Processor: Octa Core, Warranty: Seller Warranty, Features: 3G, Bluetooth, GSM, MP3 Player, Primary Camera, GPS, Internet Browser, 4G Data Capable, Email, External Memory, MPN: xa dual, Primary Camera: 13 MP, Secondary Camera: 8 MP, Duration: 1 year.","","New Imported Sony Xperia XA Dual SIM 4G LTE 16GB 2GB 5 13 MP 8MP Rose Gold","","New Imported Sony Xperia XA Dual SIM 4G LTE 16GB 2GB 5 13 MP 8MP Rose Gold","Sony","",           "","Rose Gold","","{u'Network Standard': u'GSM', u'Operating System Version Name': u'Marshmallow', u'Camera': u'13.0 MP', u'Capacity': u'16 GB', u'Network Type': u'Check Description', u'Type': u'Touch', u'Bundled Items': u'Charger, Data Cable, Ear Phones', u'Battery Capacity': u'Check Description', u'Touchscreen': u'Yes', u'Operating System': u'Android', 'Brand': u'Sony', u'RAM': u'2 GB', u'Email': u'Yes', u'Screen Size': u'5 Inch', 'Condition': u'New', u'Sim Type': u'Dual Sim(GSM + GSM)', u'Colour': u'Rose Gold', u'UPC': u'Does not apply', u'Model': u'Xperia XA Dual', u'Storage Capacity (Internal)': u'16 GB', u'Processor': u'Octa Core', u'Warranty': u'Seller Warranty', u'Features': u'3G, Bluetooth, GSM, MP3 Player, Primary Camera, GPS, Internet Browser, 4G Data Capable, Email, External Memory', u'MPN': u'xa dual', u'Primary Camera': u'13 MP', u'Secondary Camera': u'8 MP', u'Duration': u'1 year'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone SE-64GB Gold -Brand New Sealed + 1Year Apple India Warranty","","24-05-2017 17:29","","28,590.00","28,590.00","","","Mobile Phones","ebay.in","162446754434","http://www.ebay.in/itm/Apple-iPhone-SE-64GB-Gold-Brand-New-Sealed-1Year-Apple-India-Warranty-/162446754434?hash=item25d294c282:g:pAkAAOSwoudW~RH4","Warranty: Manufacturer Warranty, Operating System: iOS - Apple, Brand: Apple, Camera: 12.0 MP, Duration: 1 year, Capacity: 64 GB, Model: SE, Colour: Gold, Condition: New.","","Apple iPhone SE-64GB Gold -Brand New Sealed + 1Year Apple India Warranty","","Apple iPhone SE-64GB Gold -Brand New Sealed + 1Year Apple India Warranty","Apple","",           "","Gold","","{u'Warranty': u'Manufacturer Warranty', u'Operating System': u'iOS - Apple', 'Brand': u'Apple', u'Camera': u'12.0 MP', u'Duration': u'1 year', u'Capacity': u'64 GB', u'Model': u'SE', u'Colour': u'Gold', 'Condition': u'New'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Transformer X10 Big Battery Flip Phone Mp3  DUAL SIM phone Clamshell mobile FM","","24-05-2017 17:29","","4,955.00","4,955.00","","","Mobile Phones","ebay.in","162428521651","http://www.ebay.in/itm/Transformer-X10-Big-Battery-Flip-Phone-Mp3-DUAL-SIM-phone-Clamshell-mobile-FM-/162428521651?hash=item25d17e8cb3:g:RyoAAOSwhQhYxWoQ","Warranty: Manufacturer Warranty, Type: Flipphone, Operating System: read details, Sim Type: Dual SIM(GSM + GSM), MPN: Does Not Apply, Storage Capacity (Internal): read details, Brand: TRANS, RAM: read details, UPC: Does not apply, Primary Camera: read details, Secondary Camera: None, Duration: 6 months, Operating System Version Name: read details, Model: X10, Screen Size: read details, Processor: read details, Condition: New, Colour: Black.","","Transformer X10 Big Battery Flip Phone Mp3  DUAL SIM phone Clamshell mobile FM","","Transformer X10 Big Battery Flip Phone Mp3  DUAL SIM phone Clamshell mobile FM","TRANS","",           "","Black","","{u'Warranty': u'Manufacturer Warranty', u'Type': u'Flipphone', u'Operating System': u'read details', u'Sim Type': u'Dual SIM(GSM + GSM)', u'MPN': u'Does Not Apply', u'Storage Capacity (Internal)': u'read details', 'Brand': u'TRANS', u'RAM': u'read details', u'UPC': u'Does not apply', u'Primary Camera': u'read details', u'Secondary Camera': u'None', u'Duration': u'6 months', u'Operating System Version Name': u'read details', u'Model': u'X10', u'Screen Size': u'read details', u'Processor': u'read details', 'Condition': u'New', u'Colour': u'Black'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","ASUS ZENFONE 3S MAX,BLACK","","24-05-2017 17:29","","14,490.00","14,490.00","","","Mobile Phones","ebay.in","162432130830","http://www.ebay.in/itm/ASUS-ZENFONE-3S-MAX-BLACK-/162432130830?hash=item25d1b59f0e:g:1fcAAOSwB-1YyQu8","Operating System Version Name: ANDROID 7, Serviced In India: Yes, Type: Smartphone, Bundled Items: Bluetooth/Hands-Free Headset, Touchscreen: Yes, Operating System: Android, Warranty Service: Repair, Brand: Asus, RAM: 3GB, Primary Camera: 8.0 MP, Screen Size: 5.2, Condition: New, Sim Type: Dual SIM, Colour: Black, UPC: Does not apply, Model: ZENFONE 3S MAX, Storage Capacity (Internal): 32 GB, Processor: Octa Core, Warranty: Manufacturer Warranty, Features: Bluetooth Enabled, Colour Screen, Dual Sim, Email, External Memory, MPN: Does Not Apply, Secondary Camera: 13 MP, Duration: 1 year.","","ASUS ZENFONE 3S MAX,BLACK","","ASUS ZENFONE 3S MAX,BLACK","Asus","",           "","Black","","{u'Operating System Version Name': u'ANDROID 7', u'Serviced In India': u'Yes', u'Type': u'Smartphone', u'Bundled Items': u'Bluetooth/Hands-Free Headset', u'Touchscreen': u'Yes', u'Operating System': u'Android', u'Warranty Service': u'Repair', 'Brand': u'Asus', u'RAM': u'3GB', u'Primary Camera': u'8.0 MP', u'Screen Size': u'5.2', 'Condition': u'New', u'Sim Type': u'Dual SIM', u'Colour': u'Black', u'UPC': u'Does not apply', u'Model': u'ZENFONE 3S MAX', u'Storage Capacity (Internal)': u'32 GB', u'Processor': u'Octa Core', u'Warranty': u'Manufacturer Warranty', u'Features': u'Bluetooth Enabled, Colour Screen, Dual Sim, Email, External Memory', u'MPN': u'Does Not Apply', u'Secondary Camera': u'13 MP', u'Duration': u'1 year'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
